movie title,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,path
Young Guns,"['Action', 'Western']","A group of young gunmen, led by Billy the Kid, become deputies to avenge the murder of the rancher who became their benefactor. But when Billy takes their authority too far, they become the hunted.","['lasso', 'peyote', 'interracial romance', 'campfire', 'antihero', 'villain', 'corrupt sheriff', 'cult favorite', 'biracial', 'native american village']",Christopher Cain,"['Emilio Estevez', 'Kiefer Sutherland', 'Lou Diamond Phillips', 'Christopher Cain', 'John Fusco']",John Fusco,/title/tt0096487/
13 Minutes,"['Action', 'Drama', 'Thriller']","Four families in a Heartland town are tested in a single day when a tornado hits, forcing paths to cross and redefining the meaning of survival.","['cross', 'shelter', 'tornado', 'aftermath', 'survive', 'disaster film']",Lindsay Gossling,"['Travis Farncombe', 'Amy Smart', 'Thora Birch', 'Gabriel Jarret', 'Lindsay Gossling']",Lindsay Gossling,/title/tt9274670/
13 Minutes,"['Biography', 'Drama', 'War']","In November 1939, Georg Elser's attempt to assassinate Adolf Hitler fails, and he is arrested. During his confinement, he recalls the events leading up to his plot and his reasons for deciding to take such drastic action.","['1930s', 'munich germany', 'year 1939', 'year 1932', 'assassination attempt', 'musician', 'communist party of germany', 'communist', 'extramarital affair', 'infidelity']",Oliver Hirschbiegel,"['Fred Breinersdorfer', 'Christian Friedel', 'Katharina Schüttler', 'Burghart Klaußner', 'Oliver Hirschbiegel']",Léonie-Claire Breinersdorfer,/title/tt9274670/
Dungeons & Dragons,"['Action', 'Adventure', 'Fantasy']",Plot undisclosed,"['based on tabletop role playing game', 'rpg', 'dungeons and dragons', 'ampersand in title', 'animal in title', 'psychotronic film', 'explore', 'warrior', 'magic', 'power']",John Francis Daley,"['Dave Arneson', 'John Francis Daley', 'Jonathan Goldstein', 'Justice Smith', 'Chris Pine']",Jonathan Goldstein,/title/tt0190374/
Dungeons & Dragons,"['Action', 'Adventure', 'Fantasy']","Profion, a tyrant, attempts to overthrow a peaceful kingdom ruled by a tough empress.","['empress', 'mage', 'good versus evil', 'fantasy world', 'sword and sorcery', 'scepter', 'empire', 'dragon', 'elf', 'bald']",Courtney Solomon,"['Carroll Cartwright', 'E. Gary Gygax', 'Justin Whalin', 'Jeremy Irons', 'Zoe McLellan']",Topper Lilien,/title/tt0190374/
Live and Let Die,"['Action', 'Adventure', 'Thriller']",James Bond is sent to stop a diabolically brilliant heroin magnate armed with a complex organisation and a reliable psychic tarot card reader.,"['voodoo ritual', 'human sacrifice', 'snake', 'felix leiter character', 'southern usa', 'fictional country', 'official bond film', 'spy film', 'coffin', 'top hat']",Guy Hamilton,"['Ian Fleming', 'Roger Moore', 'Yaphet Kotto', 'Jane Seymour', 'Guy Hamilton']",Tom Mankiewicz,/title/tt0070328/
Valerian and the City of a Thousand Planets,"['Action', 'Adventure', 'Fantasy']","A dark force threatens Alpha, a vast metropolis and home to species from a thousand planets. Special operatives Valerian and Laureline must race to identify the marauding menace and safeguard not just Alpha, but the future of the universe.","['futuristic', 'augmented reality', 'government agent', 'alien creature as pet', 'bomb timer counting down', 'alien species', 'space station', 'exploding planet', 'beach', 'humanoid alien']",Luc Besson,"['Jean-Claude Mézières', 'Luc Besson', 'Dane DeHaan', 'Cara Delevingne', 'Clive Owen']",Pierre Christin,/title/tt2239822/
Kindergarten Cop,"['Action', 'Comedy', 'Crime']","A tough cop must pose as a kindergarten teacher in order to locate a dangerous criminal's ex-wife, who may hold the key to putting him behind bars.","['holster', 'shoulder holster', 'shoulder', 'good versus evil', 'evil man', 'evil woman', 'cheering', 'singing', 'man carries a boy', 'man punches a woman']",Ivan Reitman,"['Herschel Weingrod', 'Timothy Harris', 'Arnold Schwarzenegger', 'Penelope Ann Miller', 'Pamela Reed']",Murray Salem,/title/tt0099938/
Unhinged,"['Action', 'Thriller']","After a confrontation with an unstable man at an intersection, a woman becomes the target of his rage.","['stabbed in the eye with scissors', 'driving', 'road rage', 'psychopath', 'stalking', 'intimidation', 'mother son relationship', 'violence', 'stalker', 'scissors']",Derrick Borte,"['Russell Crowe', 'Caren Pistorius', 'Gabriel Bateman', 'Derrick Borte', 'Carl Ellsworth']",Carl Ellsworth,/title/tt10059518/
Unbroken,"['Action', 'Biography', 'Drama']","After a near-fatal plane crash in WWII, Olympian Louis Zamperini spends a harrowing 47 days in a raft with two fellow crewmen before he's caught by the Japanese navy and sent to a prisoner-of-war camp.","['prisoner of war', 'prison camp', 'torture', 'survival', 'olympian', 'emaciation', 'loss of friend', 'world war two', 'based on true story', 'male nudity']",Angelina Jolie,"['Ethan Coen', 'Richard LaGravenese', ""Jack O'Connell"", 'Miyavi', 'Domhnall Gleeson']",Joel Coen,/title/tt1809398/
Gravity,"['Action', 'Drama', 'Sci-Fi']",Two astronauts work together to survive after an accident leaves them stranded in space.,"['space station', 'female protagonist', 'sole survivor', 'self sacrifice', 'despair', 'long take', 'panic', 'survivor', 'suspense', 'marooned']",Alfonso Cuarón,"['Jonás Cuarón', 'Sandra Bullock', 'George Clooney', 'Ed Harris', 'Alfonso Cuarón']",Alfonso Cuarón,/title/tt1454468/
From Russia with Love,"['Action', 'Adventure', 'Thriller']",James Bond willingly falls into an assassination plot involving a naive Russian beauty in order to retrieve a Soviet encryption device that was stolen by S.P.E.C.T.R.E.,"['british secret service', 'official bond film', ""blofeld's cat"", 'bond girl', 'james bond character', '007', 'official james bond series', 'mauser c96 pistol', 'mauser pistol', 'mauser']",Terence Young,"['Johanna Harwood', 'Ian Fleming', 'Sean Connery', 'Robert Shaw', 'Lotte Lenya']",Richard Maibaum,/title/tt0057076/
The Hunger Games: Mockingjay - Part 2,"['Action', 'Adventure', 'Sci-Fi']",Katniss and a team of rebels from District 13 prepare for the final battle that will decide the fate of Panem.,"['dystopia', 'rebellion', 'revolution', 'brainwashing', 'execution', 'death of sister', 'president', 'army', 'bomb', 'destruction']",Francis Lawrence,"['Danny Strong', 'Suzanne Collins', 'Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth']",Peter Craig,/title/tt1951266/
Reign of Fire,"['Action', 'Adventure', 'Fantasy']","A brood of fire-breathing dragons emerges from the earth and begins setting everything ablaze, establishing dominance over the planet.","['dragon', 'fire breathing dragon', 'castle', 'military', 'final showdown', 'battle', 'prologue', 'flash forward', 'final battle', 'london underground']",Rob Bowman,"['Kevin Peterka', 'Matt Greenberg', 'Matthew McConaughey', 'Christian Bale', 'Izabella Scorupco']",Gregg Chabot,/title/tt0253556/
True Lies,"['Action', 'Comedy', 'Thriller']","A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used-car salesman while terrorists smuggle nuclear war heads into the United States.","['secret agent', 'spy', 'secret mission', 'remake', 'tango', 'spy film', 'espionage', 'murderous fantasy', 'violence', 'remake of french film']",James Cameron,"['Simon Michaël', 'Didier Kaminka', 'Arnold Schwarzenegger', 'Jamie Lee Curtis', 'Tom Arnold']",Claude Zidi,/title/tt0111503/
Escape Room,"['Action', 'Adventure', 'Horror']",Six strangers find themselves in a maze of deadly mystery rooms and must use their wits to survive.,"['escape room', 'puzzle', 'teamwork', 'clue', 'code', 'box', 'evil corporation', 'reference to fahrenheit 451', 'chicago illinois', 'trapped under ice']",Adam Robitel,"['Maria Melnik', 'Taylor Russell', 'Logan Miller', 'Jay Ellis', 'Adam Robitel']",Bragi F. Schut,/title/tt5886046/
The Running Man,"['Action', 'Sci-Fi', 'Thriller']","In a dystopian America, a falsely convicted policeman gets his shot at freedom when he must forcibly participate in a TV game show where convicts, runners, must battle killers for their freedom.","['game of death', 'oppression', 'explosive collar', 'fictional game show', 'government conspiracy', 'flamethrower', 'dystopian future', 'televised killing', 'kill or be killed', 'police']",Paul Michael Glaser,"['Steven E. de Souza', 'Arnold Schwarzenegger', 'Maria Conchita Alonso', 'Yaphet Kotto', 'Paul Michael Glaser']",Stephen King,/title/tt0093894/
A Knight's Tale,"['Action', 'Adventure', 'Romance']","After his master dies, a peasant squire, fueled by his desire for food and glory, creates a new identity for himself as a knight.","['medieval times', 'knight', 'jousting', 'london england', 'chaucer', 'knight in armour', 'geoffrey chaucer', 'letter', 'action hero', 'scottish accent']",Brian Helgeland,"['Heath Ledger', 'Mark Addy', 'Rufus Sewell', 'Brian Helgeland', 'Brian Helgeland']",Brian Helgeland,/title/tt0183790/
Those Who Wish Me Dead,"['Action', 'Drama', 'Thriller']",A teenage murder witness finds himself pursued by twin assassins in the Montana wilderness with a survival expert tasked with protecting him -- and a forest fire threatening to consume them all.,"['female protagonist', 'survival', 'wildfire', 'assassin', 'fire tower', 'strong female character', 'smokejumper', 'campfire', 'neo western', 'wilderness']",Taylor Sheridan,"['Charles Leavitt', 'Taylor Sheridan', 'Angelina Jolie', 'Nicholas Hoult', 'Finn Little']",Michael Koryta,/title/tt3215824/
SAS: Red Notice,"['Action', 'Thriller']",A small army of well trained criminals led by Grace Lewis have hijacked a train deep beneath the English Channel.,"['special forces', 'eurostar', 'english channel', 'hostage', 'terrorist', 'hostage situation', 'terrorism', 'hostile takeover', 'die hard scenario', 'sas']",Magnus Martens,"['Andy McNab', 'Sam Heughan', 'Ruby Rose', 'Andy Serkis', 'Magnus Martens']",Laurence Malkin,/title/tt4479380/
Pacific Rim: Uprising,"['Action', 'Adventure', 'Sci-Fi']","Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.","['sequel', 'chinese', 'china', 'mecha', 'alien parasite', 'teenage hero', 'giant monster', 'alien creature', 'alien monster', 'robot as menace']",Steven S. DeKnight,"['Emily Carmichael', 'Kira Snyder', 'John Boyega', 'Scott Eastwood', 'Cailee Spaeny']",Steven S. DeKnight,/title/tt2557478/
Barb Wire,"['Action', 'Sci-Fi']","During the Second American Civil War in 2017, Barb Wire owns a nightclub called the Hammerhead. Things become complicated when her ex-lover Axel Hood, who is married to the fugitive Corrina Devonshire, re-enters her life.","['bounty hunter', 'female frontal nudity', 'rottweiler', 'female nudity', 'masochist', 'cognac', 'champagne', 'bourbon whiskey', 'red wine', 'murder of a nude woman']",David Hogan,"['Ilene Chaiken', 'Chuck Pfarrer', 'Pamela Anderson', 'Amir AboulEla', 'Adriana Alexander']",Chris Warner,/title/tt0115624/
Escape Room: Tournament of Champions,"['Action', 'Adventure', 'Horror']","Six people unwillingly find themselves locked in another series of escape rooms, slowly uncovering what they have in common to survive. Joining forces with two of the original survivors, they soon discover they've all played the game before.","['escape room', 'puzzles', 'puzzle', 'second part', 'actress reprises previous role', 'grindhouse film', 'actor reprises previous role', 'columbia tristar', 'teamwork', 'waking up from a nightmare']",Adam Robitel,"['Maria Melnik', 'Daniel Tuch', 'Taylor Russell', 'Logan Miller', 'Deborah Ann Woll']",Will Honley,/title/tt9844522/
Peter Pan & Wendy,"['Action', 'Adventure', 'Comedy']",Live-action adaptation of J.M. Barrie's classic tale of a boy who wouldn't grow up and recruits three young siblings in London to join him on a magical adventure to the enchanted Neverland island.,"['disney', 'eternal youth', 'flying', 'pirate', 'live action remake', 'fairy', 'disney live action remake of animated film', 'live action adaptation', 'island', 'never neverland']",David Lowery,"['J.M. Barrie', 'William Cottrell', 'Alexander Molony', 'Ever Anderson', 'Joshua Pickering']",Milt Banta,/title/tt5635026/
Carriers,"['Action', 'Adventure', 'Drama']","As a lethal virus spreads globally, four friends seek a reputed plague-free haven. But while avoiding the infected, the travelers turn on one another.","['post apocalypse', 'closing monologue', 'covered with cockroaches', 'bloody face', 'bra', 'bikini top', 'cleavage', 'breasts', 'pervert', 'grindhouse film']",David Pastor,"['Àlex Pastor', 'David Pastor', 'Chris Pine', 'Piper Perabo', 'Lou Taylor Pucci']",Àlex Pastor,/title/tt0806203/
Desperado,"['Action', 'Crime', 'Thriller']",Former musician and gunslinger El Mariachi arrives at a small Mexican border town after being away for a long time. His past quickly catches up with him and he soon gets entangled with the local drug kingpin Bucho and his gang.,"['contemporary western', 'mexican', 'one against many', 'female nudity', 'female rear nudity', 'lone wolf', 'musician', 'sexy woman', 'voyeur', 'thong panties']",Robert Rodriguez,"['Antonio Banderas', 'Salma Hayek', 'Joaquim de Almeida', 'Robert Rodriguez', 'Robert Rodriguez']",Robert Rodriguez,/title/tt0112851/
The Guardian,"['Action', 'Adventure', 'Drama']","A high school swim champion with a troubled past enrolls in the U.S. Coast Guard's ""A"" School, where legendary rescue swimmer Ben Randall teaches him some hard lessons about loss, love, and self-sacrifice.","['u.s. coast guard', ""character repeats someone else's dialogue"", 'rescue', 'swimmer', 'team', 'training', 'self sacrifice', 'cocky', 'accident', 'instructor']",Andrew Davis,"['Kevin Costner', 'Ashton Kutcher', 'Sela Ward', 'Andrew Davis', 'Ron L. Brinkerhoff']",Ron L. Brinkerhoff,/title/tt0406816/
The Guardian,"['Animation', 'Action', 'Fantasy']","A warrior named Da Hufa goes to save his prince from a dystopian village. He finds the dystopian village ruled by a fake God and his guards. In order to save the prince, Da hufa has to defeat the God and his men and discloses the whole conspiracy.",[],Zhigang Yang,"['Xiao-Liansha', 'Tu-Te-Ha-Meng', 'Shih-Chieh King', 'Zhigang Yang', 'Zhigang Yang']",Zhigang Yang,/title/tt0406816/
Air Force One,"['Action', 'Drama', 'Thriller']","Communist radicals hijack Air Force One with the U.S. President and his family on board. The Vice President negotiates from Washington D.C., while the President, a veteran, fights to rescue the hostages on board.","['terrorist', 'airplane hijacking', 'president', 'terrorism', 'president of the united states', 'vietnam war veteran', 'first lady of the united states of america', 'aircraft cockpit', 'military aircraft', 'air force one']",Wolfgang Petersen,"['Harrison Ford', 'Gary Oldman', 'Glenn Close', 'Wolfgang Petersen', 'Andrew W. Marlowe']",Andrew W. Marlowe,/title/tt0118571/
Speed 2: Cruise Control,"['Action', 'Adventure', 'Crime']",A computer hacker breaks into the computer system of the Seabourn Legend cruise liner and sets it speeding on a collision course into a gigantic oil tanker.,"['sign language', 'ship', 'collision course', 'bomb', 'cruise ship', 'teenage girl', 'hand grenade', 'surprise during end credits', 'motorcycle cop', 'police chase']",Jan de Bont,"['Jan de Bont', 'Randall McCormick', 'Sandra Bullock', 'Jason Patric', 'Willem Dafoe']",Graham Yost,/title/tt0120179/
